COD_PAI4,COD_SAL,POSAR,FOBDOL,FOBPES
PER,BOG,6212100000,236,940023
PER,BOG,6212200000,3242,12861320
PER,BOG,6212300000,800,3097160
PER,BOG,6212900000,2835,11100048
PER,BOG,7609000000,5348,21158972
PER,BOG,8536909000,3334,13411371
PER,BOG,9018312000,7850,31399294
PER,BOG,9018410000,2378,9410758
PER,BOG,9018901000,4833,19123021
PER,BOG,9027899000,100,394489
PER,BOG,7117190000,7591,30285392
PER,BOG,3004421000,66728,255035841
PER,BOG,4016999000,3800,14917926
PER,BOG,3215190000,406,1595059
PER,BOG,3303000000,2751,10974414
PER,BOG,3304100000,5677,22650431
PER,BOG,3304200000,7555,30141968
PER,BOG,3304990000,3495,13942919
PER,BOG,3304100000,613,2444278
PER,BOG,3304990000,2923,11661495
PER,BOG,3307200000,131,524386
PER,BOG,3304300000,144,575652
PER,BOG,3304910000,85,338753
PER,BOG,9603309000,105,417586
PER,BOG,3303000000,2423,9665164
PER,BOG,3304100000,6397,25522109
PER,BOG,3304200000,2271,9059510
PER,BOG,3304910000,805,3210191
PER,BOG,3304990000,5863,23391968
PER,BOG,3004201900,15184,60713376
PER,BOG,3004321900,29100,116356641
PER,BOG,3004902900,11806,47205289
PER,BOG,3004902900,58770,234544018
PER,BOG,3303000000,15703,62779417
PER,BOG,3304100000,6220,24640444
PER,BOG,3304200000,59,233546
PER,BOG,3304910000,585,2334984
PER,BOG,3304990000,3084,12263390
PER,BOG,7117190000,598996,2369605923
PER,BOG,3303000000,69,274533
PER,BOG,3304100000,13541,53521063
PER,BOG,3304990000,8793,34746461
PER,BOG,3307200000,940,3753103
PER,BOG,6101300000,2839,11163483
PER,BOG,6102300000,5631,22273814
PER,BOG,6104230000,7119,28349117
PER,BOG,6104330000,1140,4501333
PER,BOG,6104430000,13528,53345520
PER,BOG,6104530000,243,970858
PER,BOG,6104630000,6799,26926942
PER,BOG,6105209000,975,3884423
PER,BOG,6106200000,11926,47129474
PER,BOG,6107110000,1623,6492094
PER,BOG,6107120000,956,3764813
PER,BOG,6108220000,8704,34684904
PER,BOG,6108320000,3330,13248237
PER,BOG,6108920000,5392,21383963
PER,BOG,6109909000,40078,157965240
PER,BOG,6110309000,4846,19173737
PER,BOG,6112120000,1695,6779207
PER,BOG,6114300000,8824,34811822
PER,BOG,6202400000,3640,14460034
PER,BOG,6203421000,1655,6572787
PER,BOG,6203430000,1900,7601709
PER,BOG,6204420000,539,2157311
PER,BOG,6204430000,5340,21106412
PER,BOG,6204530000,1313,5164592
PER,BOG,6204620000,8140,32205319
PER,BOG,6204630000,3563,14025090
PER,BOG,6205300000,3380,13410650
PER,BOG,6206300000,886,3485808
PER,BOG,6206400000,2396,9496127
PER,BOG,6208220000,53,213395
PER,BOG,6211420000,6399,25410680
PER,BOG,6211430000,57,228955
PER,BOG,6212100000,170,681865
PER,BOG,6212200000,14370,56510728
PER,BOG,7117190000,7767,30733185
PER,BOG,3304300000,39,155405
PER,BOG,1512290000,58,227514
PER,BOG,1515900090,285,1127597
PER,BOG,1516200000,439,1735791
PER,BOG,2106907300,5813,22760590
PER,BOG,2936900000,8155,31930136
PER,BOG,3204170000,5119,20248567
PER,BOG,3302900000,70602,278201749
PER,BOG,3304200000,15319,60488750
PER,BOG,3304200000,1717,6854217
PER,BOG,3304910000,32,127070
PER,BOG,3304990000,343,1370787
PER,BOG,3402391000,6556,25940242
PER,BOG,3402399000,4006,15848960
PER,BOG,3812399000,4058,16163145
PER,BOG,3824999900,1746,6954580
PER,BOG,3910001000,534,2114413
PER,BOG,3910009000,12,47283
PER,BOG,4012902000,9500,37985845
PER,BOG,4901999000,21938,87384217
PER,BOG,7117190000,2040,8021068
PER,BOG,7308300000,28263,111441463
PER,BOG,8413701900,13710,52849397
PER,BOG,8424890090,6162,24638819
PER,BOG,8536509000,7481,28963866
PER,BOG,8538900000,5851,22651854
PER,BOG,8544300000,569,2237565
PER,BOG,8708302100,506,1987924
PER,BOG,8708302290,513,2017419
PER,BOG,3304100000,392,1549902
PER,BOG,4014900000,10,39985
PER,BOG,3926909090,1000,3948540
PER,BOG,7616999000,900,3553686
PER,BOG,8465100090,50,197427
PER,BOG,9030100000,11221,44868360
PER,BOG,3303000000,12401,49341360
PER,BOG,3304100000,30532,121562105
PER,BOG,3304200000,8763,34992613
PER,BOG,3304910000,1456,5772337
PER,BOG,3304990000,37883,150993926
PER,BOG,3305900000,1074,4293320
PER,BOG,3303000000,35,139840
PER,BOG,3304100000,4745,18900544
PER,BOG,3304990000,11972,47663033
PER,BOG,3307200000,2438,9696940
PER,BOG,3919100000,747,2985527
PER,BOG,4819200000,7427,29696294
PER,BOG,4823909000,139,554713
PER,BOG,9616100000,1097,4383917
PER,BOG,603141000,936,3743466
PER,BOG,603192000,48,191973
PER,BOG,603199090,90,359949
PER,BOG,3304300000,1772,7042456
PER,BOG,3304910000,93,372265
PER,BOG,3302109000,10679,42965469
PER,BOG,3302900000,33,129982
PER,BOG,3304100000,43,169802
PER,BOG,3304200000,5143,20495459
PER,BOG,3304990000,2868,11465807
PER,BOG,3402429000,1693,6768038
PER,BOG,3824999900,617,2420708
PER,BOG,3906909000,14,53744
PER,BOG,8413200000,1207,4826401
PER,BOG,8479894000,8528,34111232
PER,BOG,9603309000,781,3115430
PER,BOG,3303000000,1969,7966859
PER,BOG,3304100000,5653,22866375
PER,BOG,3304200000,213,859852
PER,BOG,3304990000,8622,34875905
PER,BOG,7117190000,7202,28321176
PER,BOG,3304100000,283,1145566
PER,BOG,3304990000,9417,37822031
PER,BOG,3307200000,3111,12583709
PER,BOG,3004201900,24995,96766506
PER,BOG,3004902900,23990,93337707
PER,BOG,3304300000,138,550726
PER,BOG,3304910000,791,3200780
PER,BOG,3304200000,207,837563
PER,BOG,3304990000,7380,29472477
PER,BOG,3926200000,72,286311
PER,BOG,4202210000,111,439913
PER,BOG,4202310000,1868,7390753
PER,BOG,4202320010,435,1753605
PER,BOG,4202920010,367,1486457
PER,BOG,4203300000,1420,5620498
PER,BOG,6102300000,424,1678774
PER,BOG,6103330000,680,2689805
PER,BOG,6105100000,7050,27896266
PER,BOG,6105209000,2469,9768963
PER,BOG,6109100000,3515,13909634
PER,BOG,6109909000,247,977438
PER,BOG,6110301000,393,1555007
PER,BOG,6110309000,456,1803808
PER,BOG,6115950000,256,1012535
PER,BOG,6115960000,136,536537
PER,BOG,6202400000,236,934745
PER,BOG,6203110000,3929,15545714
PER,BOG,6203120000,825,3264327
PER,BOG,6203310000,796,3150214
PER,BOG,6203320000,1818,7192124
PER,BOG,6203421000,970,3838176
PER,BOG,6203429000,992,3923919
PER,BOG,6203430000,628,2483737
PER,BOG,6204320000,246,973007
PER,BOG,6204390000,367,1453872
PER,BOG,6204420000,473,1872972
PER,BOG,6204440000,336,1331212
PER,BOG,6204620000,175,692156
PER,BOG,6204630000,166,655358
PER,BOG,6204690000,273,1079721
PER,BOG,6205200000,7583,30005021
PER,BOG,6205300000,1279,5060103
PER,BOG,6205909000,2446,9677325
PER,BOG,6206300000,598,2365747
PER,BOG,6206400000,369,1458739
PER,BOG,6207190000,94,371579
PER,BOG,6211110000,1316,5208837
PER,BOG,6211430000,181,715422
PER,BOG,6213200000,80,315987
PER,BOG,6213909000,16,63269
PER,BOG,6215200000,852,3371634
PER,BOG,6505009000,172,681591
PER,BOG,9004100000,305,1206970
PER,BOG,9102110000,1805,7302229
PER,BOG,7117190000,6452,25372795
PER,BOG,3004101000,8496,33618216
PER,BOG,3004201900,36976,146305949
PER,BOG,3004321900,38122,150839605
PER,BOG,3004902900,100890,399195736
PER,BOG,3923309900,7754,31002487
PER,BOG,4016930000,132,519549
PER,BOG,8413919000,303,1197671
PER,BOG,9032899000,2340,9239584
PER,BOG,9022900000,3049,12189978
PER,BOG,4202920090,50,199619
PER,BOG,6307909000,53,211528
PER,BOG,304310000,30329,116607897
PER,BOG,3002909000,9900,39426750
PER,BOG,5401101000,200,781324
PER,BOG,5401109000,412,1612217
PER,BOG,5406001000,14,54229
PER,BOG,5508109000,4682,18333218
PER,BOG,5401101000,592,2318248
PER,BOG,5508109000,3535,13840928
PER,BOG,5508109000,4384,17462847
PER,BOG,5401101000,3853,15371218
PER,BOG,5508109000,4654,18301527
PER,BOG,5401101000,1,4987
PER,BOG,4016930000,52,206523
PER,BOG,8422900000,4323,17287158
PER,BOG,8487902000,35,138029
PER,BOG,2710191500,2228508,8790169177
PER,BOG,3304990000,28279,113113855
PER,BOG,6212200000,16281,63994641
PER,IPI,3303000000,106086,412853763
PER,IPI,3304100000,178578,699217970
PER,IPI,3304200000,95376,370252762
PER,IPI,3304910000,7387,28709617
PER,IPI,3304990000,188632,735306979
PER,IPI,3305100000,76,293282
PER,IPI,3305900000,6746,25970841
PER,IPI,3307200000,6735,25983696
PER,IPI,3302900000,4497,17288765
PER,IPI,3303000000,93087,358877239
PER,IPI,3304100000,23333,91125488
PER,IPI,3304200000,5397,20751132
PER,IPI,3304910000,1599,6228361
PER,IPI,3304990000,100099,389571877
PER,IPI,3305900000,4075,15669023
PER,IPI,3307200000,37161,144742091
PER,IPI,3919100000,5195,19975326
PER,IPI,3923309900,4932,19233435
PER,IPI,3923509000,2264,8703073
PER,IPI,3926909090,46,178438
PER,IPI,4819200000,10323,39691396
PER,IPI,4821100000,688,2646844
PER,IPI,4823909000,3121,11999575
PER,IPI,7117190000,709,2726585
PER,IPI,9616100000,29382,112966862
PER,IPI,3304300000,7343,28349310
PER,IPI,3304910000,1076,4151063
PER,IPI,3304990000,2665,10248072
PER,IPI,1516200000,351,1403768
PER,IPI,2710193700,2481,9539627
PER,IPI,2922150000,699,2688676
PER,IPI,2922499000,297,1140909
PER,IPI,3304100000,654,2513429
PER,IPI,3304200000,10374,40222742
PER,IPI,3304200000,7638,30549793
PER,IPI,3304910000,12350,48220600
PER,IPI,3304990000,1109,4407766
PER,IPI,3824999900,2984,11470991
PER,IPI,3919901900,29,110807
PER,IPI,3923309900,3871,15082249
PER,IPI,3923509000,2252,8659781
PER,IPI,3923509000,1644,6416693
PER,IPI,3926909090,4542,17462281
PER,IPI,4202220010,1133,4354709
PER,IPI,4823909000,546,2099189
PER,IPI,7010904000,18717,71962117
PER,IPI,8203200000,137,547628
PER,IPI,8309900000,4331,16650834
PER,IPI,8413200000,2214,8511910
PER,IPI,9603309000,2385,9169026
PER,IPI,9616200000,176,675495
POL,BOG,603199010,420,1659808
POL,BOG,603199090,2,9399
POL,BOG,810905000,7279,28575680
POL,BOG,810905000,2405,9621304
POL,BOG,301110020,60,239966
POL,BOG,301110090,10025,39423383
POL,BOG,8501321000,0,40
POL,BOG,9018130000,36774,147094010
POL,BOG,9022300000,7504,30015205
POL,BOG,9022900000,340,1359009
POL,BOG,301110090,13582,54288431
POL,BOG,603121000,2496,9955922
POL,BOG,603129000,3236,12815356
POL,BOG,603121000,17134,67380997
POL,BOG,603129000,23922,94075418
POL,BOG,603191000,13398,53902968
POL,BOG,603121000,118729,466704658
POL,BOG,603129000,62892,247615779
POL,BOG,603110000,2485,9996108
POL,BOG,603121000,216,863678
POL,BOG,603129000,4414,17700122
POL,BOG,603193000,15643,62419936
POL,BOG,603110000,137043,551222788
POL,BOG,603121000,22861,91103848
POL,BOG,603129000,18080,72054264
POL,BOG,603193000,12077,48589112
POL,BOG,603121000,8428,33748454
POL,BOG,603129000,18798,75351424
POL,BOG,603193000,2938,11818582
POL,BOG,603199090,180,719897
POL,BOG,603121000,42468,169110443
POL,BOG,603129000,64704,257003004
POL,BOG,603110000,52219,206618288
POL,BOG,603193000,53,209708
POL,BOG,603110000,1952,7787602
POL,BOG,603121000,4449,17747513
POL,BOG,603129000,4089,16313270
POL,BOG,603121000,3150,12387659
POL,BOG,603129000,4305,16929800
POL,BOG,603129000,5184,20511844
POL,BOG,603121000,1541,6058155
POL,BOG,603129000,2737,10761533
POL,BOG,603121000,3568,14234714
POL,BOG,603129000,5024,20043499
POL,BOG,603121000,73087,292165380
POL,BOG,603129000,128923,515133589
POL,BOG,603121000,1032,4126462
POL,BOG,603129000,5424,21775745
POL,BOG,603193000,4436,17703544
POL,BOG,603110000,1355,5376386
POL,BOG,603121000,700,2752813
POL,BOG,603110000,220,879875
POL,BOG,603121000,1128,4433995
POL,BOG,603129000,1213,4768265
POL,BOG,603193000,16959,68228653
POL,BOG,603121000,6903,27770207
POL,BOG,603129000,8120,32652487
POL,BOG,603193000,1344,5407194
POL,BOG,603121000,35092,139751058
POL,BOG,603129000,57653,229970568
POL,BOG,603110000,36128,141854606
POL,BOG,603121000,3713,14622598
POL,BOG,603129000,24964,99460858
POL,BOG,603193000,17960,71748216
POL,BOG,603199090,1610,6438401
POL,BOG,603110000,1,3983
POL,BOG,901211000,5385,20703533
POL,BOG,603121000,8075,32047901
POL,BOG,603129000,11560,45851306
POL,BOG,603110000,2076,8194983
POL,BOG,603121000,1006,3973021
POL,BOG,603129000,2062,8141100
POL,BOG,603193000,157,619131
POL,BOG,603121000,26045,103611965
POL,BOG,603129000,34166,136035250
POL,BOG,603191000,171,676455
POL,BOG,603110000,30742,122482511
POL,BOG,603110000,2,6372
POL,BOG,603121000,5873,23160588
POL,BOG,603129000,10910,42950792
POL,BOG,603110000,14238,55121705
POL,BOG,603193000,2128,8238446
POL,BOG,603110000,1227,4907890
POL,BOG,603121000,65707,261231120
POL,BOG,603129000,107546,427770187
POL,BOG,603110000,4144,16497149
POL,BOG,603129000,5130,20227744
POL,BOG,603193000,3724,14706140
POL,BOG,603199090,71,282513
POL,BOG,603129000,254,981413
POL,BOG,603193000,1176,4552825
POL,BOG,603129000,392,1551050
POL,BOG,603110000,475,1875557
POL,BOG,603110000,72,281911
POL,BOG,603121000,22,85865
POL,BOG,603129000,35,138959
POL,BOG,603199090,149,584769
POL,BOG,603199090,25,98144
POL,BOG,603121000,43020,170958702
POL,BOG,603129000,41257,163684711
POL,BOG,603110000,1397,5584519
POL,BOG,603110000,4,17797
POL,BOG,603191000,3,9999
POL,BOG,603110000,97,378210
POL,BOG,603121000,4965,19660639
POL,BOG,603129000,11610,45937087
POL,BOG,603110000,2010,7787165
POL,BOG,603121000,1262,4936806
POL,BOG,603129000,761,2944238
POL,BOG,603193000,2080,8167271
POL,BOG,604200000,270,1079846
POL,BOG,603121000,4313,17210670
POL,BOG,603129000,5000,19954400
POL,BOG,603110000,30604,121791571
POL,BOG,603121000,988,3931397
POL,BOG,603129000,1366,5432235
POL,BOG,603193000,61,246220
POL,BOG,604200000,0,840
POL,BOG,604200000,1312,5247252
PRT,BOG,603199010,2953,11681397
PRT,BOG,8421219000,1718,6841855
PRT,BOG,301110090,625,2474162
PRT,BOG,301110090,3055,12087902
PRT,BOG,1211909000,394,1571444
PRT,BOG,603121000,464,1797901
PRT,BOG,603129000,1994,7720446
PRT,BOG,603193000,1400,5420030
PRT,BOG,603199090,52,203355
PRT,BOG,4419900000,1416,5602772
PRT,BOG,4602900000,4248,16808316
PRT,BOG,6912000000,9334,37365446
PRI,BOG,603199010,3794,15113664
PRI,BOG,603199090,49,195174
PRI,BOG,603199010,532,2103144
PRI,BOG,603199010,2706,10946770
PRI,BOG,603199090,65,262130
PRI,BOG,604200000,366,1480551
PRI,BOG,603141000,9155,36067720
PRI,BOG,603149000,571,2255434
PRI,BOG,603150000,4176,16544843
PRI,BOG,603194000,336,1332425
PRI,BOG,603199090,17965,70988042
PRI,BOG,603110000,33864,133989742
PRI,BOG,603193000,108,427330
PRI,BOG,603199090,7549,29870373
PRI,BOG,603110000,598,2381535
PRI,BOG,603129000,128,507769
PRI,BOG,603149000,116,462668
PRI,BOG,3919901100,1915,7627732
PRI,BOG,4202111000,3859,15429450
PRI,BOG,4202210000,3075,12295578
PRI,BOG,4202310000,2130,8516826
PRI,BOG,4202320010,329,1321024
PRI,BOG,4205009000,2399,9594025
PRI,BOG,4420190000,3529,14133575
PRI,BOG,4421999000,4009,16029867
PRI,BOG,4817300000,7000,27989570
PRI,BOG,4819100000,15,58134
PRI,BOG,4820100000,836,3342434
PRI,BOG,4901109000,807,3216715
PRI,BOG,4901999000,7838,31011107
PRI,BOG,4911100000,10,39832
PRI,BOG,5407530000,2548,10149863
PRI,BOG,5407720000,824,3283111
PRI,BOG,5407830000,137,545293
PRI,BOG,5515120010,451,1797795
PRI,BOG,5515120090,700,2788205
PRI,BOG,5903100000,1320,5257758
PRI,BOG,5903900000,1548,6165518
PRI,BOG,6108220000,1663,6650322
PRI,BOG,6109100000,4025,16093003
PRI,BOG,6208210000,5758,23021421
PRI,BOG,6208220000,438,1751347
PRI,BOG,6212100000,9399,37498738
PRI,BOG,6212200000,34553,138087426
PRI,BOG,6212300000,2357,9425608
PRI,BOG,6212900000,25024,99832903
PRI,BOG,6305101000,1994,7974628
PRI,BOG,6305200000,1160,4638272
PRI,BOG,6505009000,593,2370317
PRI,BOG,6912000000,4064,16248665
PRI,BOG,6913900000,3094,11897534
PRI,BOG,7013370000,1867,7463619
PRI,BOG,7117900000,2588,10346145
PRI,BOG,7326909000,351,1411704
PRI,BOG,8308900000,124,496977
PRI,BOG,8438101000,6370,24941289
PRI,BOG,8505199000,1725,6897430
PRI,BOG,8535100000,35336,135054086
PRI,BOG,9505900000,89,359675
PRI,BOG,9506999000,352,1403153
PRI,BOG,4901999000,1892,7482547
PRI,BOG,4911100000,1,3983
PRI,BOG,603121000,63,249964
PRI,BOG,603129000,95,377946
PRI,BOG,603110000,988,3951437
PRI,BOG,603121000,736,2931120
PRI,BOG,603129000,4205,16745616
PRI,BOG,603199090,250,994032
PRI,BOG,4202129000,90,346033
PRI,BOG,4202290000,4617,17646405
PRI,BOG,4420190000,1607,6176764
PRI,BOG,4901109000,465,1786914
PRI,BOG,7326909000,115,443845
PRI,BOG,8308900000,145,556459
PRI,BOG,9608100000,116,445690
PRI,BOG,603110000,1460,5837505
PRI,BOG,603110000,638,2549943
PRI,BOG,603191000,3432,13807657
PRI,BOG,4201000000,15350,60365257
PRI,BOG,604200000,620,2479076
PRI,BOG,603141000,1268,5027533
PRI,BOG,603149000,1237,4903320
PRI,BOG,603110000,62700,252253537
PRI,BOG,603129000,20,80464
PRI,BOG,603192000,108,431839
PRI,BOG,603193000,611,2433570
PRI,BOG,603199010,1160,4617981
PRI,BOG,603199090,4912,19738589
PRI,BOG,1806310000,7550,30067875
PRI,BOG,3924109000,1134,4535898
PRI,BOG,3926909090,444,1775960
PRI,BOG,4902909000,2126,8502232
PRI,BOG,6114300000,2288,9151794
PRI,BOG,6505009000,2625,10499764
PRI,BOG,7013370000,2820,11279746
PRI,BOG,9018909090,13729,53151369
PRI,BOG,9021310000,1277,4944190
PRI,BOG,9405610000,960,3839914
PRI,BOG,3920490090,177,696068
PRI,BOG,6108310000,6493,25692746
PRI,BOG,603129000,1969,7728860
PRI,BOG,603110000,58,226910
PRI,BOG,603141000,80,313944
PRI,BOG,603199090,65,257761
PRI,BOG,603110000,3516,13438328
PRI,BOG,603121000,155,591653
PRI,BOG,603141000,1020,4092535
PRI,BOG,603149000,212,857587
PRI,BOG,603193000,448,1712278
PRI,BOG,603199090,356,1362179
PRI,BOG,3303000000,1400,5528311
PRI,BOG,3304100000,2460,9713250
PRI,BOG,3304200000,6,24126
PRI,BOG,3304300000,18,70126
PRI,BOG,3304910000,804,3173718
PRI,BOG,3304990000,4204,16598557
PRI,BOG,3305100000,50,198059
PRI,BOG,603110000,1986,7799233
PRI,BOG,603129000,408,1628279
PRI,BOG,603150000,1954,7729926
PRI,BOG,603193000,71,281926
PRI,BOG,603199090,50,192018
PRI,BOG,3303000000,948,3743295
PRI,BOG,3304100000,691,2728165
PRI,BOG,3304200000,446,1760259
PRI,BOG,3304910000,57,224869
PRI,BOG,3304990000,1671,6598603
PRI,BOG,4819400000,20,78418
PRI,BOG,4911100000,3167,12505184
PRI,BOG,6109909000,3333,13159655
PRI,BOG,9603309000,37,145267
PRI,BOG,604200000,99,388259
PRI,BOG,604200000,512,2025861
PRI,BOG,603110000,3622,14340484
PRI,BOG,603121000,507,1936251
PRI,BOG,603129000,3633,13944134
PRI,BOG,603141000,5655,22190640
PRI,BOG,603149000,2763,11052831
PRI,BOG,603150000,1446,5579933
PRI,BOG,603192000,361,1443634
PRI,BOG,603193000,739,2956379
PRI,BOG,603194000,1211,4673967
PRI,BOG,603199010,101,403143
PRI,BOG,603199090,5501,21466769
PRI,BOG,603110000,4088,15878237
PRI,BOG,603193000,3653,14043745
PRI,BOG,603199090,29,113718
PRI,BOG,604200000,319,1260374
PRI,BOG,603110000,994,3965338
PRI,BOG,603121000,40,159940
PRI,BOG,603121000,668,2635208
PRI,BOG,603129000,2925,11681603
PRI,BOG,603129000,6251,24655101
PRI,BOG,603110000,1450,5725398
PRI,BOG,603141000,6237,24582516
PRI,BOG,603149000,1218,4800144
PRI,BOG,603199090,14877,58518472
PRI,BOG,604200000,128,511809
PRI,BOG,603110000,525,2099701
PRI,BOG,603121000,358,1430196
PRI,BOG,603129000,481,1912279
PRI,BOG,603141000,1536,6200517
PRI,BOG,603149000,120,482053
PRI,BOG,603192000,262,1036282
PRI,BOG,603193000,1779,7049661
PRI,BOG,603194000,77,307956
PRI,BOG,603199010,17,68041
PRI,BOG,603199090,1392,5510789
PRI,BOG,604200000,240,949411
PRI,BOG,603110000,7774,30589873
PRI,BOG,603150000,744,2968519
PRI,BOG,603193000,626,2490899
PRI,BOG,603199090,3137,12477941
PRI,BOG,604200000,4509,17834730
PRI,BOG,4820100000,1862,7352181
PRI,BOG,6203430000,1445,5764826
PRI,BOG,6204430000,1822,7269388
PRI,BOG,6204530000,3354,13383416
PRI,BOG,6204630000,72,287343
PRI,BOG,6205300000,8130,32445854
PRI,BOG,6206400000,2482,9903369
PRI,BOG,6209300000,5663,22600353
PRI,BOG,6402999000,22617,90233248
PRI,BOG,6404190000,360,1436238
PRI,BOG,2710191500,442687,1744622486
PRI,BOG,6405900000,1360,5437974
PRI,BOG,6203430000,710,2831529
PRI,BOG,6204430000,1908,7614599
PRI,BOG,6204630000,72,287343
PRI,BOG,6205300000,5978,23857481
PRI,BOG,6206400000,264,1053592
PRI,BOG,6209300000,3347,13357475
PRI,BOG,6207991000,62971,248643591
PRI,BOG,4911990000,1096,4328390
PRI,BOG,6212200000,1413,5592801
PRI,BOG,6212300000,413,1632480
QAT,BOG,6204420000,2432,9622840
QAT,BOG,6204440000,3296,13041481
QAT,BOG,6204520000,744,2943829
QAT,BOG,6204690000,2272,8989759
QAT,BOG,6206900000,1616,6394124
QAT,BOG,6211420000,384,1519396
QAT,BOG,603199010,4419,17572010
QAT,BOG,603199010,4804,19008510
QAT,BOG,603199090,68,265029
QAT,BOG,604200000,4110,16363736
QAT,BOG,901211000,11789,46635078
QAT,BOG,1901909000,162,640141
QAT,BOG,603193000,60,239911
QAT,BOG,603199090,263,1051608
QAT,BOG,803901200,119,473959
QAT,BOG,804200000,953,3800844
QAT,BOG,804502000,32254,128680342
QAT,BOG,810901010,1189,4578861
QAT,BOG,810901030,157,603982
QAT,BOG,810903000,35,139634
QAT,BOG,810904000,407,1583943
QAT,BOG,810905000,2079,8000115
QAT,BOG,810909020,18,73009
QAT,BOG,811909100,5143,19773858
QAT,BOG,811909600,261,1003495
QAT,BOG,603129000,54,210607
QAT,BOG,603149000,57,221137
QAT,BOG,603199090,77,302692
QAT,BOG,603121000,465,1859307
QAT,BOG,603129000,2400,9596424
QAT,BOG,603199090,1,4381
QAT,BOG,603121000,45,178775
QAT,BOG,603141000,428,1710956
QAT,BOG,603110000,5116,19668510
QAT,BOG,603193000,45,176234
QAT,BOG,603199090,984,3797000
QAT,BOG,803901200,465,1855739
QAT,BOG,804200000,4709,18772353
QAT,BOG,804501000,373,1488102
QAT,BOG,804502000,24871,99222502
QAT,BOG,810400000,329,1312562
QAT,BOG,810901010,2755,10978030
QAT,BOG,810901030,1256,5010875
QAT,BOG,810901040,130,518642
QAT,BOG,810902000,47,187429
QAT,BOG,810903000,175,698171
QAT,BOG,810904000,2455,9785778
QAT,BOG,810905000,562,2239321
QAT,BOG,810909020,92,365044
GBR,BOG,6104620000,744,2974891
GBR,BOG,6112410000,9338,37338774
GBR,BOG,6204420000,10227,40892922
GBR,BOG,6204440000,3871,15483233
GBR,BOG,6204490000,11449,45784780
GBR,BOG,6204520000,3801,15200066
GBR,BOG,6204590000,1272,5086105
GBR,BOG,6204690000,8932,35719428
GBR,BOG,6206400000,1619,6475877
GBR,BOG,6206900000,7354,29407587
GBR,BOG,6211420000,3896,15581249
GBR,BOG,6211491000,1176,4702248
GBR,BOG,6217100000,8763,35041063
GBR,BOG,603199010,1525,5984836
GBR,BOG,603149000,286,1143974
GBR,BOG,603199010,5965,23659563
GBR,BOG,603199010,1610,6437601
GBR,BOG,603199010,1385,5536337
GBR,BOG,603199010,14657,58072647
GBR,BOG,603199010,1,4799
GBR,BOG,603199010,706,2772379
GBR,BOG,603199010,828,3310728
GBR,BOG,603199010,2685,10623901
GBR,BOG,603199010,10106,40417040
GBR,BOG,603199010,0,1200
GBR,BOG,603199010,3642,14524039
GBR,BOG,603141000,6016,23556010
GBR,BOG,603149000,3858,15105729
GBR,BOG,603199090,5899,23096495
GBR,BOG,603141000,12257,48226775
GBR,BOG,603149000,28016,110580266
GBR,BOG,603193000,3648,14494565
GBR,BOG,603199010,22938,91395364
GBR,BOG,603199090,11,43754
GBR,BOG,604200000,4023,15884976
GBR,BOG,810905000,2861,11252949
GBR,BOG,603149000,1,4748
GBR,BOG,603121000,1868,7346078
GBR,BOG,603129000,28784,113195671
GBR,BOG,8479900000,20639,83033905
GBR,BOG,8479899000,38163,145861123
GBR,BOG,9015900000,79601,318284875
GBR,BOG,603110000,6689,26753787
GBR,BOG,603193000,58,230367
GBR,BOG,603121000,6234,24515766
GBR,BOG,603129000,16286,65316559
GBR,BOG,603193000,30,120696
GBR,BOG,603199090,950,3799459
GBR,BOG,603199090,325,1299276
GBR,BOG,604200000,3815,15254556
GBR,BOG,603110000,521,2096092
GBR,BOG,603193000,2494,9972284
GBR,BOG,6111200000,2601,10228037
GBR,BOG,6301300000,183,718524
GBR,BOG,603121000,5925,23315804
GBR,BOG,603129000,15157,59800180
GBR,BOG,603110000,1199,4775018
GBR,BOG,603193000,1651,6557459
GBR,BOG,6101300000,36281,143554814
GBR,BOG,6102300000,12357,48895108
GBR,BOG,6201400000,40692,161007053
GBR,BOG,6202400000,34310,135755644
GBR,BOG,6505002000,2506,9914533
GBR,BOG,8711200000,13400,53477792
GBR,BOG,8714109000,1920,7596979
GBR,BOG,9701990000,1482,5914484
GBR,BOG,9015900000,77737,304375074
GBR,BOG,603110000,49690,198730477
GBR,BOG,603193000,528,2111699
GBR,BOG,603110000,16721,66696242
GBR,BOG,603193000,47504,188511331
GBR,BOG,603199010,332,1321948
GBR,BOG,603199090,1455,5759813
GBR,BOG,603121000,288,1132586
GBR,BOG,603129000,864,3397758
GBR,BOG,603199090,8064,32243985
GBR,BOG,603110000,3210,12701200
GBR,BOG,603110000,819,3276126
GBR,BOG,603121000,3923,15294827
GBR,BOG,603129000,3043,11793859
GBR,BOG,603193000,2631,10523763
GBR,BOG,603110000,2560,10238541
GBR,BOG,603121000,1728,6795516
GBR,BOG,603129000,6259,24519493
GBR,BOG,603121000,625,2489063
GBR,BOG,603129000,1459,5862576
GBR,BOG,603193000,275,1095984
GBR,BOG,603110000,2410,9616384
GBR,BOG,603121000,1178,4699690
GBR,BOG,603129000,11910,46688371
GBR,BOG,603121000,2729,10732038
GBR,BOG,603129000,8742,34378702
GBR,BOG,603191000,1218,4900270
GBR,BOG,603129000,5,17997
GBR,BOG,9805000000,1500,5873145
GBR,BOG,603110000,54291,214782271
GBR,BOG,603121000,6955,27576144
